Signe,,,,,,,Informations,,,,,Validation,,,,,,Traitement vidéo,,,,,,
Domaine,Sous-domaine,Mot,N°ID,N° Signe,Définition,Explication,Date,Nom,Prénom,Origine,Version,Format,Clarté,Total,Remarques,,,Téléchargé,Monté,Miniature,YouTube,Site Web,Lien YouTube,
Sciences de la Vie,Microbiologie,Leucocyte,1069,1,non,oui,22/11/2023,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/a1RN5DOXcMY,
Sciences de la Vie,Microbiologie,Ligand,1070,1,non,oui,22/11/2023,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/o3hKZRdTf7s,
Sciences de la Vie,Microbiologie,Lymphocyte,1071,1,non,oui,22/11/2023,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/91i7eJGTmOc,
Sciences de la Vie,Microbiologie,Lymphocyte mémoire,1072,1,non,oui,22/11/2023,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/Tl2rb2Zvilo,
Sciences de la Vie,Microbiologie,Lymphocyte T4,1073,1,non,oui,22/11/2023,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/cmw59-Ls_2s,
Sciences de la Vie,Microbiologie,Lymphocyte T8,1074,1,non,oui,22/11/2023,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/WOE2Bc4mTUo,
Sciences de la Vie,Microbiologie,Monocyte,1075,1,non,oui,22/11/2023,,,Groupe de travail,mov,1,1,2,,,,oui,oui,oui,oui,oui,https://youtu.be/Td97wb1ZOxA,
Informatique,Cybersécurité,Spam,1076,2,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/eBcizmoJ_ic,
Informatique,Cybersécurité,Scam,1077,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/HvmNGGDSD0U,
Informatique,Cybersécurité,Phishing,1078,2,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/YMFzmBuMRXw,
Informatique,Matériel Informatique,Programme,1079,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/hsojAgPFYzY,
Informatique,Cybersécurité,Logiciel malveillant,1080,1,oui,non,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/DwwYYCrGPmk,
Informatique,Cybersécurité,Hacker,1081,2,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/mW3qqCFNK0o,
Informatique,Matériel Informatique,Fichier,1082,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/U3cql9SNNIM,
Informatique,Matériel Informatique,Dossier,1083,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/g4hFB9Hv208,
Informatique,Matériel Informatique,Archive,1084,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/Z8kDP5Mzwes,
Informatique,Cybersécurité,Cybersécurtié,1085,3,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/PM8Oy_s_JIE,
Informatique,Cybersécurité,Cybermenace,1086,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/5dMVFCjOZ14,
Informatique,Cybersécurité,Cyberattaque,1087,1,non,oui,05/12/2023,,,Formation,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/KFCw-M4e36Q,
Environnement,Géologie,Minerai,1088,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/YIXdQwXAXWo,
Environnement,Géologie,Terril,1089,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/aUbFf3MMQkg,
Environnement,Géologie,Scorie,1090,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/nADoidNF7qA,
Environnement,Géologie,Ambre,1091,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/wzpm5EAo9m0,
Environnement,Géologie,Lessivage,1092,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/sT1Ji5PVlUs,
Technologie,Mécanique industrielle,Brevet,1093,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/G9p2qxdZtZs,
Sciences de la Vie,Botanique,Résine,1094,1,non,oui,10/12/2023,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/zcIKxwxEIlY,
Environnement,Ecologie,Merle à plastron,1095,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/O2l0PIAw28A,
Environnement,Géologie,Fossile,1096,2,non ,oui,10/02/2024,,,Groupe de travail,mp4,1,1,2,Refait à Lyon 10/02/24 ,,,oui,oui,oui,oui,non,https://youtu.be/rSB7n8KjX2c,
Environnement,Ecologie,Accenteur mouchet,1097,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/-bNAvx3Nsfs,
Environnement,Paléontologie,Ammonite,1098,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/bl1_NCeoZ1U,
Environnement,Paléontologie,Ankylosaure,1099,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/-lrEazoXnAs,
Environnement,Paléontologie,Archeopteryx,1100,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/AXh5RbvOJM0,
Environnement,Ecologie,Autruche,1101,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/cPlIXchum7E,
Environnement,Ecologie,Corbeau freux,1102,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/61UPcKWyjFo,
Environnement,Ecologie,Corneille,1103,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/TI3EFcddfo0,
Sciences de la Vie,Génétique,Adénine,1104,1,non,oui,10/02/2024,,,Groupe de travail,mp4,1,1,2,Refait à Lyon 10/02/24,,,oui,oui,oui,oui,oui,https://youtu.be/PzvdVm9a5Rw,
Environnement,Paléontologie,Diplodicus,1105,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/kmyUemvUiJo,
Environnement,Paléontologie,Dinosaure,1106,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/T4C3Kvw-qLM,
Environnement,Ecologie,Etourneau sansonnet,1107,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/P4I4eBJcnKo,
Environnement,Ecologie,Geai des chênes,1108,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/QVrxG81CSmE,
Sciences de la Vie,Génétique,Uracile,1109,1,non,oui,10/02/2024,,,Groupe de travail,mp4,1,1,2,Refait à Lyon 10/02/24,,,oui,oui,oui,oui,oui,https://youtu.be/JJ7T6qAuKBU,
Environnement,Paléontologie,Giraffatitan,1110,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/k08nrnO0ZNc,
Sciences de la Vie,Cellulaire,Lipide,1111,1,non,oui,10/02/2024,,,Groupe de travail,mp4,1,1,2,Refait à Lyon 10/02/24,,,oui,oui,oui,oui,non,https://youtu.be/6hiGn4VwtK0,
Environnement,Ecologie,Grand corbeau,1112,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/lg1eFzLRrGc,
Environnement,Ecologie,Grimpereau,1113,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/20mRVxeD6xs,
Sciences de la Vie,Cellulaire,Diglycéride,1114,1,non,oui,10/02/2024,,,Groupe de travail,mp4,1,1,2,Refait à Lyon 10/02/24,,,oui,oui,oui,oui,oui,https://youtu.be/U9uNAINWNnA,
Environnement,Ecologie,Grimpereau des bois,1115,1,non,non,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/jM0Ps_cRd0M,
Sciences de la Vie,Cellulaire,Triglycéride,1116,1,non,oui,10/02/2024,,,Groupe de travail,mp4,1,1,2,Refait à Lyon 10/02/24,,,oui,oui,oui,oui,non,https://youtu.be/T0NiSfXd_qM,
Environnement,Ecologie,Grimpereau des jardins,1117,1,non,non,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/3ZLfUzp0MdM,
Sciences de la Vie,Génétique,Acide gras,1118,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/Z0YvhsM7Vp4,
Environnement,Ecologie,Merle,1119,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/BthKpj6NNwY,
Environnement,Ecologie,Merle noir,1120,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/FcdMVA-pqrw,
Environnement,Ecologie,Mésange,1121,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/cygnSoky-g4,
Environnement,Ecologie,Mésange à longue queue,1122,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/qbcYVDE2zFo,
Environnement,Ecologie,Mésange boréale,1123,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/DCavAdbCdqo,
Environnement,Ecologie,Mésange huppée,1124,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/b7WNO10Yt0E,
Environnement,Ecologie,Mésange noire,1125,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/iMwLLPlaLqM,
Environnement,Ecologie,Mésange nonnette,1126,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/AEfXO51xa5U,
Environnement,Paléontologie,Fossile,1127,2,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/KLF9NcxJ4fE,
Environnement,Paléontologie,Mosasaure,1128,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/e_zLkXa9KBA,
Environnement,Paléontologie,Oviraptor,1129,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/61HbiH7Y_AE,
Environnement,Paléontologie,Pachycéphalosaure,1130,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/RSb0Z7IvYVQ,
Environnement,Paléontologie,Parasauroloplus,1131,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/1rRoSTqP5bI,
Environnement,Ecologie,Pingouin,1132,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/1NUQLl9OwxY,
Environnement,Paléontologie,Plésiosaure,1133,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/s01RIzpneao,
Environnement,Paléontologie,Ptérodactyle,1134,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/W0Ox8rrucOI,
Environnement,Ecologie,Sitelle torchepot,1135,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/ohUhx81LSRU,
Environnement,Paléontologie,Spinosaure,1136,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/pHMLl9_1npQ,
Santé,Anatomie,Alvéole pulmonaire,1137,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/L24iYOFtDOY,
Environnement,Paléontologie,Stégosaure,1138,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/qM9gJ6INrCM,
Santé,Anatomie,Aorte,1139,2,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/5NFYk4mnj0Q,
Environnement,Paléontologie,Tricératops,1140,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/XK8rAOfxeI4,
Santé,Anatomie,Artère,1141,2,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/YVzqRXuOVEc,
Environnement,Paléontologie,Tyrannosaure Rex,1142,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/0yTTKZmDEiU,
Santé,Anatomie,Capillaire,1143,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/t91ExIGATb4,
Environnement,Paléontologie,Vélociraptor,1144,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/4X-h-t8t8fk,
Santé,Anatomie,Double circulation,1145,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/-m3XJ3u05xo,
Environnement,Paléontologie,Dinosaure,1146,2,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/HZzQF8h0NLs,
Santé,Anatomie,Drépanocytose,1147,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/mD7ON2CpA7w,
Santé,Anatomie,Ganglions,1148,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/Gio3yEyXlmQ,
Santé,Anatomie,Hématopoïèse,1149,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/dtw8AeVCA_A,
Santé,Anatomie,Homéostasie,1150,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/D8Trh4iNnL4,
Santé,Anatomie,Moelle épinière,1151,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/9JnYG_GE_O0,
Santé,Anatomie,Plaquette,1152,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/a_vitCbPbMM,
Santé,Anatomie,Plasma,1153,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/LlrFoY5d9Jg,
Santé,Anatomie,Système nerveux,1154,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/pPTacgOHL84,
Santé,Anatomie,Système nerveux central,1155,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,Vidéo corrigée,,,oui,oui,oui,oui,,https://youtu.be/i71NiU4-Odc,
Santé,Anatomie,Système nerveux périphérique,1156,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/KCZ4qzGjUGU,
Santé,Anatomie,Vaisseau sanguin,1157,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/DgtqBXZHytQ,
Santé,Anatomie,Veine,1158,1,,,10/02/2024,,,Groupe de travail,mp4,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/Q5rjg1oIbcc,
Environnement,Ecologie,Upcycling,1159,1,,,01/03/2024,,,Séminaire,mp4,1,1,2,,,,oui,oui,oui,oui,non,https://youtu.be/R-iURS_DDhc,
Technologie,Métrologie,Projection orthogonale,1160,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/EqRyJt-LzPo,
Informatique,Logiciels,Microsoft,1161,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/NpS3MrSbgrY,
Informatique,Matériel Informatique,Domotique,1162,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/V5LO1rCL_qE,
Informatique,Réseau,Bluetooth,1163,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/4vSBRwinKyc,
Informatique,Logiciels,Matlab,1164,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/M1tO1pQvrIA,
Physique,Classique,Albédo,1165,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/BnMtya6tSI8,
Physique,Nucléaire,Radioactivité,1166,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/1SRhcgrjvmY,
Physique,Thermodynamique,Déshydratation,1167,1,non,oui,30/03/2024,,,Séminaire,,,,0,utuiliser le 1er signe comme rappel,,,oui,oui,oui,oui,,https://youtu.be/UptuWDf3Q0A,
Physique,Electronique,CAN (convertisseur analogique numérique),1168,1,non,non,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/Se5BrNjcTxA,
Physique,Electronique,CNA,1169,1,non,non,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/EiQNetymvHY,
Physique,Electronique,Asservissement,1170,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/QmLqlQMoahk,
Santé,Anatomie,Biais cognitif,1171,,,,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/qGPf_Q1QA1U,
Environnement,Géologie,Banquise,1172,2,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/mlmXpH5eP80,
Physique,Electronique,Amplificateur,1173,,,,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/KShUl0zHdHw,
Informatique,Matériel Informatique,Tablette,1174,,,,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/gt20tRD3jHY,
Informatique,Réseau,Partage de connexion,1175,,oui,non,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/IkWpKJU_z1c,
Informatique,Logiciels,Maple,1176,,,,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/bnDfQyaytko,
Mathématiques,Arithmétique,Nul,1177,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/qWO-5Xw5huk,
Mathématiques,Géométrie,Polyèdre,1178,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/yFpIdWGKyuU,
Mathématiques,Géométrie,Tétraèdre,1179,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/kNo7HOhekCE,
Mathématiques,Raisonnement,Contradiction,1180,2,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/eU0-LNxQQg4,
Mathématiques,Raisonnement,Disjonction des cas,1181,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/LZLwhJDba9I,
Mathématiques,Algèbre,Matrice orthogonale,1182,1,,,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/lKN4YrZpjoQ,
Mathématiques,Géométrie,Projection orthogonale,1183,1,,,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/fZM0Xp4dyGQ,
Mathématiques,Algèbre,Orthogonal,1184,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/wWgMaqapQ3c,
Mathématiques,Raisonnement,Condition nécessaire,1185,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/w7aBDn-C50M,
Mathématiques,Raisonnement,Condition suffisante,1186,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/whW2YxLUCBc,
Mathématiques,Algèbre,Matrice de passage,1187,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/njY4i_T35RY,
Mathématiques,Algèbre,Canonique,1188,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/Mhh7AeF6HTo,
Mathématiques,Analyse,Variable muette,1189,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/0-27qK3RAYE,
Mathématiques,Algèbre,Abélien,1190,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/lJAQGoi_NbQ,
Mathématiques,Algèbre,Monogène,1191,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/RnBDTyikkSw,
Mathématiques,Statistiques/Probabilités,Evénements indépendants,1192,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/1OBVu2razPo,
Mathématiques,Analyse,Décomposition en éléments simples,1193,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/PJsYlynG3mA,
Sciences de la Vie,Botanique,Pistil,1194,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/jrPR1DS2sw4,
Sciences de la Vie,Botanique,Etamine,1195,1,oui,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/oWhmY1ixrMk,
Sciences de la Vie,Biochimie,Liposome,1196,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/JFqGgMXanoU,
Sciences de la Vie,Cellulaire,Cellule sentinelle,1197,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/S75jJNuusQc,
Sciences de la Vie,Cellulaire,Fibroblaste,1198,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/joD2Y-MWsLk,
Sciences de la Vie,Cellulaire,Ovule,1199,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/k22tvuYlNjM,
Sciences de la Vie,Cellulaire,Ovocyte,1200,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/NzrBOqu3I0g,
Santé,Anatomie,Rétine,1201,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/tVvH5M3oU4I,
Santé,Affections,Hépatite,1202,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/yTxiffujDBA,
Santé,Anatomie,Cornée,1203,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/dL-EeWVNtmA,
Santé,Physiologie,Paréidolie,1204,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/OPLU60BZna0,
Santé,Anatomie,Embryon,1205,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/r91qm9oO5sQ,
Santé,Anatomie,Follicule,1206,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/C4ukeWMnv3g,
Santé,Affections,Fibrome utérin,1207,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/7OLBomkH9Pk,
Santé,Anatomie,Proprioception ,1208,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/3WNwAoUnGww,
Santé,Anatomie,Cristallin,1209,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/jgmpuVaxcvE,
Santé,Affections,Polype,1210,1,non,oui,30/03/2024,,,Séminaire,,,,0,,,,oui,oui,oui,oui,,https://youtu.be/e0Sdm5PT1qU,
Mathématiques,Statistiques/Probabilités,Classes,1211,1,non,oui,16/07/2024,,,Formation,mov,1,0,1,A refaire Deux signes en une vidéo,,,oui,,,,,,
Mathématiques,Statistiques/Probabilités,Graphique,1212,1,non,oui,16/07/2024,,,Formation,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/Rt7aMnd41Gc,
Mathématiques,Statistiques/Probabilités,Nuage de points,1213,1,non,oui,16/07/2024,,,Formation,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/2vMspcwTvVs,
Mathématiques,Statistiques/Probabilités,Paramètre,1214,1,non,oui,16/07/2024,,,Formation,mov,1,1,2,,,,oui,oui,oui,oui,,https://youtu.be/YC4PQwSR4Tc,
Mathématiques,Statistiques/Probabilités,Taux,1215,1,non,oui,16/07/2024,,,Formation,mov,1,0,1,A refaire Deux signes en une vidéo,,,oui,,,,,,
Mathématiques,Statistiques/Probabilités,Evenement,1216,1,non,oui,16/07/2024,,,Formation,mov,1,0,1,A refaire par STIM (droit à l'image sur Net),,,oui,,,,,,
Mathématiques,Statistiques/Probabilités,Exponentiel,1217,1,non,oui,16/07/2024,,,Formation,mov,1,0,1,A refaire par STIM (droit à l'image sur Net),,,oui,,,,,,
Mathématiques,Statistiques/Probabilités,Issues,1218,1,non,oui,16/07/2024,,,Formation,mov,1,0,1,A refaire par STIM (droit à l'image sur Net),,,oui,,,,,,
Technologie,Mécanique industrielle,Monitoring d'anesthésie,1219,1,non,oui,11/01/2024,,,Atelier,mp4,1,1,2,,*,,oui,Oui,Oui,Oui,,https://youtu.be/px_fcZUQ7Zk,
Santé,Traitements,Sédatif,1220,1,oui,oui,11/01/2024,,,Atelier,mp4,1,1,2,,*,,oui,Oui,Oui,Oui,,https://youtu.be/kgn_XmDg2UE,
Santé,Traitements,Analgésique,1221,1,oui,oui,11/01/2024,,,Atelier,mp4,1,1,2,,*,,oui,Oui,Oui,Oui,,https://youtu.be/lvGzvqoSd10,
Santé,Physiologie,Arythmie cardiaque,1222,1,non,oui,11/01/2024,,,Atelier,mp4,1,1,2,,*,,oui,Oui,Oui,Oui,,https://youtu.be/Q-N6eNnSXR8,
